nom,debut,fin,genre,lateralite,set,systeme,coup,type_service,type_coup,zone_jeu,faute,effet_coup,coor_balle_x,coor_balle_y,coor_balle_z,joueur_frappe,joueur_sur,coor_frappe_x,coor_frappe_y,coor_frappe_z,time_frappe,premier_rebond_x,premier_rebond_y,premier_rebond_z,time_premier_rebond,probleme_annotation,num_coup,winner,premier_topspin,serveur,relanceur,pos_balle_x_prece,pos_balle_y_prece,pos_balle_z_prece,pos_joueur_0_x,pos_joueur_0_y,pos_joueur_0_z,pos_joueur_1_x,pos_joueur_1_y,pos_joueur_1_z,pos_joueur_2_x,pos_joueur_2_y,pos_joueur_2_z,pos_joueur_3_x,pos_joueur_3_y,pos_joueur_3_z,dist_equipe_1_x,dist_equipe_1_y,dist_equipe_2_x,dist_equipe_2_y,dist_eucl_equipe_1,dist_eucl_equipe_2,num_point,service_lateralite,service_zone,remise_lateralite,remise_effet_coup,remise_zone,faute_du_point,faute_lateralite,nb_coup,valeur_derniere_zone,pos_joueur_0_debut_x,pos_joueur_0_debut_y,pos_joueur_0_debut_z,pos_joueur_1_debut_x,pos_joueur_1_debut_y,pos_joueur_1_debut_z,pos_joueur_0_frappe_x,pos_joueur_0_frappe_y,pos_joueur_0_frappe_z,pos_joueur_1_frappe_x,pos_joueur_1_frappe_y,pos_joueur_1_frappe_z,pos_joueur_0_fin_x,pos_joueur_0_fin_y,pos_joueur_0_fin_z,pos_joueur_1_fin_x,pos_joueur_1_fin_y,pos_joueur_1_fin_z,cote_jA,cote_jB,derniere_zone
FAN-ZHENDONG,26168,26180,garcon,coup_droit,2,att/att,FAN-ZHENDONG,,defensif,g2,,poussette,35.99250602722168,-84.92481546401977,2,FAN-ZHENDONG,TRULS-MOREGARD,59.53293228149414,34.28191426595052,100,26169,,,,,,2,TRULS-MOREGARD,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,58.51280136108399,40.70682042439778,2,-8.130493,277.52338,m7,21.119202,-148.77371,m4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,30,coup_droit,d1,coup_droit,poussette,g2,filet,coup_droit,4,d2,-8.130493,277.52338,m7,21.119202,-148.77371,m4,-5.022278,280.51013,m7,25.44336,-144.8381,g4,-16.742065,317.58008,m7,92.703674,-64.554016,h3,bas,haut,0
TRULS-MOREGARD,26181,26191,garcon,coup_droit,2,att/att,TRULS-MOREGARD,,offensif,d2,,topspin,59.16354904174805,91.21098950703939,2,TRULS-MOREGARD,FAN-ZHENDONG,19.23728256225586,-208.7456216176351,100,26187,,,,,,3,TRULS-MOREGARD,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,35.99250602722168,-84.92481546401977,2,-19.733398,320.7099,m8,97.57361,-57.125305,h3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,30,coup_droit,d1,coup_droit,poussette,g2,filet,coup_droit,4,d2,-19.733398,320.7099,m8,97.57361,-57.125305,h3,-25.381348,302.70435,g7,109.050415,-49.78018,h3,-24.079224,332.89935,m8,115.150085,43.872803,e3,bas,haut,1
FAN-ZHENDONG,26192,26216,garcon,coup_droit,2,att/att,serveur_point_pour,,intermediaire,,filet,bloc,,,,FAN-ZHENDONG,TRULS-MOREGARD,85.29286880493164,151.90370089213053,100,26193,,,,,,4,TRULS-MOREGARD,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,59.16354904174805,91.21098950703939,2,-21.654419,341.76965,m8,119.17853,43.813477,e3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,30,coup_droit,d1,coup_droit,poussette,g2,filet,coup_droit,4,d2,-21.654419,341.76965,m8,119.17853,43.813477,e3,-19.996643,350.6172,m8,117.82031,33.275208,e3,-65.02301,260.66864,g6,104.489136,-113.832275,h3,bas,haut,0
TRULS-MOREGARD,26693,26715,garcon,coup_droit,2,att/att,TRULS-MOREGARD,lat_droit,,d2,,,54.56421890258789,47.15041872660319,2,TRULS-MOREGARD,FAN-ZHENDONG,57.39847640991211,-294.12812894185384,100,26701,68.48072738647461,-95.32846113840739,2,26705,,1,TRULS-MOREGARD,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,,,,-65.02301,260.66864,g6,104.489136,-113.832275,h3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,31,coup_droit,d2,coup_droit,poussette,d2,out,revers,6,g3,-65.02301,260.66864,g6,104.489136,-113.832275,h3,-50.605835,275.8355,g7,97.06946,-75.8244,h3,-20.231995,290.27094,m7,59.3584,-79.41214,g4,bas,haut,0
FAN-ZHENDONG,26716,26727,garcon,coup_droit,2,att/att,FAN-ZHENDONG,,defensif,d2,,poussette,-50.90265789031982,-88.04273211161295,2,FAN-ZHENDONG,TRULS-MOREGARD,43.85504035949707,24.80964864095052,100,26717,,,,,,2,TRULS-MOREGARD,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,54.56421890258789,47.15041872660319,2,-19.41565,293.31396,m7,28.913757,-125.308044,g4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,31,coup_droit,d2,coup_droit,poussette,d2,out,revers,6,g3,-19.41565,293.31396,m7,28.913757,-125.308044,g4,-16.398987,290.13904,m7,28.918457,-121.427155,g4,11.810852,276.85675,m7,22.042603,-129.19281,m4,bas,haut,0
TRULS-MOREGARD,26728,26741,garcon,coup_droit,2,att/att,TRULS-MOREGARD,,intermediaire,d2,,topspin,63.09401168823242,81.78100331624348,2,TRULS-MOREGARD,FAN-ZHENDONG,-122.29680824279785,-220.59401931762696,100,26734,,,,,,3,TRULS-MOREGARD,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,-50.90265789031982,-88.04273211161295,2,14.197693,292.14856,m7,10.628235,-168.59064,m4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,31,coup_droit,d2,coup_droit,poussette,d2,out,revers,6,g3,14.197693,292.14856,m7,10.628235,-168.59064,m4,21.89746,316.16455,m7,-45.81134,-152.79999,d4,42.118347,365.7649,d8,-83.75073,-78.743835,e3,bas,haut,0
FAN-ZHENDONG,26742,26753,garcon,coup_droit,2,att/att,FAN-ZHENDONG,,intermediaire,g3,,topspin,38.03941421508789,-109.0573115825653,2,FAN-ZHENDONG,TRULS-MOREGARD,192.8588134765625,113.46843757629395,100,26748,,,,,,4,TRULS-MOREGARD,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,63.09401168823242,81.78100331624348,2,48.81311,359.65424,d8,-85.34973,-74.91672,e3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,31,coup_droit,d2,coup_droit,poussette,d2,out,revers,6,g3,48.81311,359.65424,d8,-85.34973,-74.91672,e3,110.59619,303.9162,e7,-77.10986,-144.9031,e4,146.74475,290.5772,f7,-69.33588,-117.39984,d4,bas,haut,0
TRULS-MOREGARD,26754,26767,garcon,revers,2,att/att,TRULS-MOREGARD,,intermediaire,g3,,bloc,-48.8305305480957,93.02513783772787,2,TRULS-MOREGARD,FAN-ZHENDONG,-18.95644359588623,-310.3580487569173,100,26756,,,,,,5,TRULS-MOREGARD,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,38.03941421508789,-109.0573115825653,2,156.31824,331.9662,f8,-51.8396,-148.84317,d4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,31,coup_droit,d2,coup_droit,poussette,d2,out,revers,6,g3,156.31824,331.9662,f8,-51.8396,-148.84317,d4,161.98425,355.10034,f8,-34.973145,-180.73694,d4,95.58923,307.46387,e7,-4.2922974,-180.62897,m4,bas,haut,1
FAN-ZHENDONG,26768,26806,garcon,revers,2,att/att,serveur_point_pour,,defensif,,out,coupe,,,,FAN-ZHENDONG,TRULS-MOREGARD,-125.38984203338623,432.9758987426758,100,26782,,,,,,6,TRULS-MOREGARD,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,-48.8305305480957,93.02513783772787,2,87.2594,313.76996,e7,-1.0166626,-204.8439,m5,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,31,coup_droit,d2,coup_droit,poussette,d2,out,revers,6,g3,87.2594,313.76996,e7,-1.0166626,-204.8439,m5,-51.53485,357.78503,g8,65.92578,-156.59332,g4,0.5877075,227.00336,m5,64.701416,-113.75726,g4,bas,haut,0
FAN-ZHENDONG,27526,27561,garcon,coup_droit,2,att/att,FAN-ZHENDONG,lat_gauche,,d2,,,-43.70462055206299,-88.06846211751302,2,FAN-ZHENDONG,TRULS-MOREGARD,29.16971549987793,88.59102338155111,100,27548,19.365244674682618,66.72185974121093,2,27551,,1,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,,,,0.5877075,227.00336,m5,64.701416,-113.75726,g4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,32,coup_droit,d2,coup_droit,topspin,d2,out,coup_droit,3,d2,0.5877075,227.00336,m5,64.701416,-113.75726,g4,5.3392334,236.39429,m6,76.76166,-129.22736,h3,11.294006,313.53473,m7,31.480042,-133.09528,g4,bas,haut,0
TRULS-MOREGARD,27562,27571,garcon,coup_droit,2,att/att,TRULS-MOREGARD,,offensif,d2,,topspin,49.528375244140626,85.1292662302653,2,TRULS-MOREGARD,FAN-ZHENDONG,-70.21250033378601,-194.56261348724365,100,27566,,,,,,2,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,-43.70462055206299,-88.06846211751302,2,11.334961,319.5641,m7,22.006653,-140.91599,m4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,32,coup_droit,d2,coup_droit,topspin,d2,out,coup_droit,3,d2,11.334961,319.5641,m7,22.006653,-140.91599,m4,18.794434,298.0954,m7,-1.0426025,-113.6333,m4,33.96277,354.3853,d8,-7.2251587,-129.17435,m4,bas,haut,1
FAN-ZHENDONG,27572,27594,garcon,coup_droit,2,att/att,serveur_point_pour,,intermediaire,,out,bloc,,,,FAN-ZHENDONG,TRULS-MOREGARD,128.41741256713868,159.95092137654623,100,27573,,,,,,3,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,49.528375244140626,85.1292662302653,2,37.677917,360.1023,d8,-4.556946,-121.38498,m4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,32,coup_droit,d2,coup_droit,topspin,d2,out,coup_droit,3,d2,37.677917,360.1023,d8,-4.556946,-121.38498,m4,45.811523,368.5263,d8,-4.011841,-152.74689,m4,-1.7156372,230.25574,m6,72.46307,-125.34924,g4,bas,haut,0
FAN-ZHENDONG,28191,28220,garcon,coup_droit,2,att/att,FAN-ZHENDONG,lat_gauche,,m2,,,10.637750244140625,-74.5594425201416,2,FAN-ZHENDONG,TRULS-MOREGARD,32.08009796142578,88.5428035736084,100,28207,27.160315322875977,57.08798459370931,2,28210,,1,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,,,,-1.7156372,230.25574,m6,72.46307,-125.34924,g4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,33,coup_droit,m2,coup_droit,poussette,m1,out,revers,6,g3,-1.7156372,230.25574,m6,72.46307,-125.34924,g4,7.5932007,226.79755,m5,80.31348,-140.89752,h4,3.550232,295.57745,m7,93.87256,-34.90625,h3,bas,haut,0
TRULS-MOREGARD,28221,28240,garcon,coup_droit,2,att/att,TRULS-MOREGARD,,defensif,m1,,poussette,12.244397735595703,21.943792851765952,2,TRULS-MOREGARD,FAN-ZHENDONG,-13.080155944824218,-183.44774306615193,100,28227,,,,,,2,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,10.637750244140625,-74.5594425201416,2,2.9016724,307.78278,m7,94.825195,-42.281464,h3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,33,coup_droit,m2,coup_droit,poussette,m1,out,revers,6,g3,2.9016724,307.78278,m7,94.825195,-42.281464,h3,-6.444336,289.79633,m7,82.20422,-90.871124,h3,10.344055,286.14886,m7,33.197266,-117.56113,g4,bas,haut,0
FAN-ZHENDONG,28241,28260,garcon,revers,2,att/att,FAN-ZHENDONG,,defensif,d3,,poussette,-74.85474724769593,-133.45604907870293,2,FAN-ZHENDONG,TRULS-MOREGARD,24.18515815734863,44.361700693766274,100,28247,,,,,,3,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,12.244397735595703,21.943792851765952,2,15.721252,292.0957,m7,57.75,-90.77948,g4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,33,coup_droit,m2,coup_droit,poussette,m1,out,revers,6,g3,15.721252,292.0957,m7,57.75,-90.77948,g4,41.549072,297.29523,d7,86.57654,-102.30704,h3,31.706726,312.79187,d7,46.997864,-156.62341,g4,bas,haut,0
TRULS-MOREGARD,28261,28274,garcon,coup_droit,2,att/att,TRULS-MOREGARD,,intermediaire,g3,,topspin,-66.0732421875,108.96363093058268,2,TRULS-MOREGARD,FAN-ZHENDONG,-113.80061683654785,-311.56141866048176,100,28266,,,,,,4,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,-74.85474724769593,-133.45604907870293,2,29.456482,324.89557,d8,26.214417,-192.5693,g5,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,33,coup_droit,m2,coup_droit,poussette,m1,out,revers,6,g3,29.456482,324.89557,d8,26.214417,-192.5693,g5,21.14209,316.1922,m7,-25.185486,-117.4693,m4,-2.9902344,390.8391,m8,-88.737366,-125.19678,e3,bas,haut,0
FAN-ZHENDONG,28275,28287,garcon,revers,2,att/att,FAN-ZHENDONG,,intermediaire,g3,,topspin,30.865606689453124,-129.97302672863006,2,FAN-ZHENDONG,TRULS-MOREGARD,-48.47416458129883,108.64790267944336,100,28277,,,,,,5,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,-66.0732421875,108.96363093058268,2,-12.055542,379.64014,m8,-85.99109,-121.28241,e3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,33,coup_droit,m2,coup_droit,poussette,m1,out,revers,6,g3,-12.055542,379.64014,m8,-85.99109,-121.28241,e3,-21.100586,374.18842,m8,-88.25214,-137.0,e4,-81.10974,400,h8,-14.94989,-192.7543,m5,bas,haut,1
TRULS-MOREGARD,28288,28310,garcon,revers,2,att/att,serveur_point_pour,,intermediaire,,out,bloc,,,,TRULS-MOREGARD,FAN-ZHENDONG,56.470524597167966,-320.9230644226074,100,28291,,,,,,6,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,30.865606689453124,-129.97302672863006,2,-83.87537,400,h8,-12.462158,-204.90659,m5,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,33,coup_droit,m2,coup_droit,poussette,m1,out,revers,6,g3,-83.87537,400,h8,-12.462158,-204.90659,m5,-89.86432,347.3932,h8,2.4005737,-217.05276,m5,-68.43817,276.42725,g7,103.53674,-64.61783,h3,bas,haut,0
TRULS-MOREGARD,28892,28918,garcon,coup_droit,2,att/att,TRULS-MOREGARD,lat_droit,,g2,,,-51.83008966445923,48.59213523864746,2,TRULS-MOREGARD,FAN-ZHENDONG,50.011087036132814,-317.1607696533203,100,28901,15.629019165039063,-91.72034171422322,2,28906,,1,TRULS-MOREGARD,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,,,,-68.43817,276.42725,g7,103.53674,-64.61783,h3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,34,coup_droit,g2,revers,poussette,g3,filet,coup_droit,6,d2,-68.43817,276.42725,g7,103.53674,-64.61783,h3,-62.77594,257.45062,g6,98.10626,-87.143616,h3,-60.946533,266.8122,g6,74.539734,-83.2616,g4,bas,haut,0
FAN-ZHENDONG,28919,28929,garcon,revers,2,att/att,FAN-ZHENDONG,,defensif,g3,,poussette,26.82973747253418,-95.200612449646,2,FAN-ZHENDONG,TRULS-MOREGARD,-53.89289255142212,45.40137062072754,100,28920,,,,,,2,TRULS-MOREGARD,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,-51.83008966445923,48.59213523864746,2,-58.701294,263.60608,g6,75.59967,-102.27609,g4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,34,coup_droit,g2,revers,poussette,g3,filet,coup_droit,6,d2,-58.701294,263.60608,g6,75.59967,-102.27609,g4,-57.059326,266.68616,g6,74.88446,-113.77646,g4,-79.98804,279.9256,h7,78.555115,-68.21677,h3,bas,haut,0
TRULS-MOREGARD,28930,28943,garcon,revers,2,att/att,TRULS-MOREGARD,,intermediaire,m2,,topspin,0.6486965179443359,54.27635866800944,2,TRULS-MOREGARD,FAN-ZHENDONG,60.087398529052734,-212.17583904266357,100,28934,,,,,,3,TRULS-MOREGARD,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,26.82973747253418,-95.200612449646,2,-81.325195,286.18384,h7,81.11444,-71.98413,h3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,34,coup_droit,g2,revers,poussette,g3,filet,coup_droit,6,d2,-81.325195,286.18384,h7,81.11444,-71.98413,h3,-84.76453,276.96893,h7,85.40735,-79.53378,h3,-116.548096,299.77118,h7,79.12244,-113.784454,h3,bas,haut,0
FAN-ZHENDONG,28944,28957,garcon,coup_droit,2,att/att,FAN-ZHENDONG,,offensif,g3,,topspin,29.857318878173828,-115.99289390246074,2,FAN-ZHENDONG,TRULS-MOREGARD,-56.57518644332886,211.7345006306966,100,28951,,,,,,4,TRULS-MOREGARD,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,0.6486965179443359,54.27635866800944,2,-103.21869,302.3861,h7,79.26648,-125.35568,h3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,34,coup_droit,g2,revers,poussette,g3,filet,coup_droit,6,d2,-103.21869,302.3861,h7,79.26648,-125.35568,h3,-137.58865,373.08112,i8,72.962036,-172.39825,g4,-136.98349,370.0962,i8,72.91998,-168.4317,g4,bas,haut,0
TRULS-MOREGARD,28958,28966,garcon,revers,2,att/att,TRULS-MOREGARD,,offensif,d2,,bloc,52.40346755981445,91.32455342610677,2,TRULS-MOREGARD,FAN-ZHENDONG,53.01465606689453,-267.73612848917645,100,28959,,,,,,5,TRULS-MOREGARD,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,29.857318878173828,-115.99289390246074,2,-134.08539,367.01392,i8,75.54669,-172.39084,g4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,34,coup_droit,g2,revers,poussette,g3,filet,coup_droit,6,d2,-134.08539,367.01392,i8,75.54669,-172.39084,g4,-132.71783,349.05627,i8,76.499695,-180.3446,h4,-117.86377,354.46216,h8,88.45355,-172.35373,h4,bas,haut,1
FAN-ZHENDONG,28967,28985,garcon,coup_droit,2,att/att,serveur_point_pour,,intermediaire,,filet,topspin,,,,FAN-ZHENDONG,TRULS-MOREGARD,66.62641830444336,228.90043869018555,100,28973,,,,,,6,TRULS-MOREGARD,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,52.40346755981445,91.32455342610677,2,-111.88452,351.24023,h8,85.8186,-168.39877,h4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,34,coup_droit,g2,revers,poussette,g3,filet,coup_droit,6,d2,-111.88452,351.24023,h8,85.8186,-168.39877,h4,-33.437195,357.06537,g8,49.826965,-212.6773,g5,-32.57538,287.61572,g7,77.473755,-117.63077,h3,bas,haut,0
TRULS-MOREGARD,29554,29561,garcon,coup_droit,2,att/att,TRULS-MOREGARD,lat_droit,,d2,,,47.71840896606445,47.24318262736003,2,TRULS-MOREGARD,FAN-ZHENDONG,60.62113571166992,-297.8945349375407,100,29554,61.364453887939455,-91.87229159673055,2,29555,,1,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,,,,-32.57538,287.61572,g7,77.473755,-117.63077,h3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,35,coup_droit,d2,coup_droit,poussette,m2,pt_gagne,coup_droit,4,d3,-32.57538,287.61572,g7,77.473755,-117.63077,h3,-32.57538,287.61572,g7,77.473755,-117.63077,h3,-7.2095337,289.8227,m7,31.472046,-148.76385,g4,bas,haut,0
FAN-ZHENDONG,29562,29573,garcon,coup_droit,2,att/att,FAN-ZHENDONG,,defensif,m2,,poussette,-0.4209449768066406,-60.89108676910401,2,FAN-ZHENDONG,TRULS-MOREGARD,47.76127319335937,34.430336507161456,100,29562,,,,,,2,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,47.71840896606445,47.24318262736003,2,-3.4536743,283.54175,m7,29.747803,-148.7655,g4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,35,coup_droit,d2,coup_droit,poussette,m2,pt_gagne,coup_droit,4,d3,-3.4536743,283.54175,m7,29.747803,-148.7655,g4,-3.4536743,283.54175,m7,29.747803,-148.7655,g4,-3.8354492,317.10724,m7,26.335022,-129.19553,g4,bas,haut,0
TRULS-MOREGARD,29574,29587,garcon,coup_droit,2,att/att,TRULS-MOREGARD,,defensif,d2,,poussette,55.48967742919922,56.68419596354167,2,TRULS-MOREGARD,FAN-ZHENDONG,-15.945409202575684,-161.87983563741048,100,29577,,,,,,3,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,-0.4209449768066406,-60.89108676910401,2,-3.7319336,326.13562,m8,16.082947,-117.53421,m4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,35,coup_droit,d2,coup_droit,poussette,m2,pt_gagne,coup_droit,4,d3,-3.7319336,326.13562,m8,16.082947,-117.53421,m4,-3.2131348,304.96362,m7,6.7339478,-105.92917,m4,-8.978516,271.35107,m6,-11.243835,-176.64255,m4,bas,haut,0
FAN-ZHENDONG,29588,29598,garcon,coup_droit,2,att/att,serveur_point_contre,,offensif,d3,pt_gagne,topspin,-68.12315645217896,-115.84171051979065,2,FAN-ZHENDONG,TRULS-MOREGARD,87.62807769775391,53.05696194966634,100,29593,,,,,,4,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,55.48967742919922,56.68419596354167,2,-11.330383,268.3188,m6,-14.38446,-148.80753,m4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,35,coup_droit,d2,coup_droit,poussette,m2,pt_gagne,coup_droit,4,d3,-11.330383,268.3188,m6,-14.38446,-148.80753,m4,4.6452026,245.89209,m6,-16.33313,-164.67252,m4,2.0854492,220.57367,m5,69.64313,-98.439575,g4,bas,haut,1
FAN-ZHENDONG,30435,30471,garcon,coup_droit,2,att/att,FAN-ZHENDONG,lat_gauche,,m2,,,-22.818210411071778,-64.1671506245931,2,FAN-ZHENDONG,TRULS-MOREGARD,28.223093032836914,101.07120857238769,100,30458,24.269835662841796,72.96775334676107,2,30460,,1,FAN-ZHENDONG,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,,,,2.0854492,220.57367,m5,69.64313,-98.439575,g4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,36,coup_droit,m2,revers,flip,g3,out,revers,6,g2,2.0854492,220.57367,m5,69.64313,-98.439575,g4,2.8946533,223.74597,m5,70.565674,-106.089325,g4,18.091553,310.2652,m7,-26.300232,-133.07703,d4,bas,haut,0
TRULS-MOREGARD,30472,30480,garcon,revers,2,att/att,TRULS-MOREGARD,,intermediaire,g3,,flip,-57.50408229827881,99.44230931599935,2,TRULS-MOREGARD,FAN-ZHENDONG,-46.260264205932614,-161.935049756368,100,30475,,,,,,2,FAN-ZHENDONG,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,-22.818210411071778,-64.1671506245931,2,17.364075,316.33063,m7,-27.325256,-90.46066,d4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,36,coup_droit,m2,revers,flip,g3,out,revers,6,g2,17.364075,316.33063,m7,-27.325256,-90.46066,d4,5.1013794,298.5769,m7,-41.360046,-105.80853,d4,-19.487549,335.7179,m8,-52.25647,-129.14594,d4,bas,haut,0
FAN-ZHENDONG,30481,30491,garcon,revers,2,att/att,FAN-ZHENDONG,,intermediaire,g3,,topspin,25.776998138427736,-109.03212814331054,2,FAN-ZHENDONG,TRULS-MOREGARD,-66.67885160446167,87.02800827026367,100,30483,,,,,,3,FAN-ZHENDONG,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,-57.50408229827881,99.44230931599935,2,-26.131104,344.91974,g8,-48.52063,-156.77527,d4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,36,coup_droit,m2,revers,flip,g3,out,revers,6,g2,-26.131104,344.91974,g8,-48.52063,-156.77527,d4,-34.502808,342.2652,g8,-42.887085,-180.7648,d4,-55.045715,340.06763,g8,24.534607,-164.58136,m4,bas,haut,0
TRULS-MOREGARD,30492,30505,garcon,revers,2,att/att,TRULS-MOREGARD,,intermediaire,g3,,topspin,-64.83948411941529,118.26683108011882,2,TRULS-MOREGARD,FAN-ZHENDONG,44.42443733215332,-223.2513000488281,100,30493,,,,,,4,FAN-ZHENDONG,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,25.776998138427736,-109.03212814331054,2,-59.017212,334.22168,g8,28.832703,-192.55756,g5,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,36,coup_droit,m2,revers,flip,g3,out,revers,6,g2,-59.017212,334.22168,g8,28.832703,-192.55756,g5,-60.21405,319.17273,g7,32.316345,-212.78467,g5,-74.530396,349.78162,g8,92.97583,-133.11469,h3,bas,haut,0
FAN-ZHENDONG,30506,30512,garcon,revers,2,att/att,FAN-ZHENDONG,,offensif,g2,,topspin,50.199765014648435,-88.40414985020955,2,FAN-ZHENDONG,TRULS-MOREGARD,-75.50868497788906,55.34404067993164,100,30507,,,,,,5,FAN-ZHENDONG,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,-64.83948411941529,118.26683108011882,2,-79.61609,335.00128,h8,93.35394,-156.54971,h4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,36,coup_droit,m2,revers,flip,g3,out,revers,6,g2,-79.61609,335.00128,h8,93.35394,-156.54971,h4,-82.99878,326.073,h8,92.68683,-168.38126,h4,-94.67969,341.5868,h8,94.20911,-156.54837,h4,bas,haut,1
TRULS-MOREGARD,30513,30541,garcon,revers,2,att/att,serveur_point_pour,,intermediaire,,out,bloc,,,,TRULS-MOREGARD,FAN-ZHENDONG,101.98546295166015,-289.82748998006184,100,30515,,,,,,6,FAN-ZHENDONG,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,50.199765014648435,-88.40414985020955,2,-94.152466,335.55145,h8,95.129456,-160.48123,h4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,36,coup_droit,m2,revers,flip,g3,out,revers,6,g2,-94.152466,335.55145,h8,95.129456,-160.48123,h4,-90.05847,301.92328,h7,101.61188,-140.89078,h4,2.1153564,223.76868,m5,72.21826,-102.26654,g4,bas,haut,0
