frame,numero_pers,max_x,max_y,min_x,min_y,est_joueur
30,6,227.76,151.406,178.719,71.1061,0
30,10,664.581,261.117,617.546,143.507,0
30,1,274.86,149.376,243.495,76.8813,0
30,3,1064.27,147.372,1038.83,68.9588,0
30,12,172.895,149.37,145.469,69.053,0
30,7,308.136,147.529,263.009,73.0143,0
30,4,948.724,155.24,809.593,69.0998,0
30,5,993.86,131.661,903.691,67.136,0
30,8,478.558,163.114,447.233,74.9233,0
30,17,1011.44,114.092,962.516,68.9777,0
30,5,946.791,94.5494,919.377,69.0042,0
30,13,1025.19,149.36,919.367,67.11,0
30,14,515.714,151.428,490.257,80.7923,0
30,15,22.0421,243.481,4.38808,161.073,0
30,3,1011.42,102.297,1009.47,80.7624,0
30,18,1213.11,118.054,1179.81,53.3712,0
30,16,1168.12,116.114,1136.8,53.3704,0
31,0,423.698,163.155,390.355,71.0916,0
31,2,917.328,149.422,854.745,65.1501,0
31,11,899.753,621.55,780.241,370.806,1
31,6,227.732,151.357,176.842,71.119,0
31,1,274.851,149.353,243.51,76.8836,0
31,10,664.579,261.121,617.52,143.511,0
31,9,453.094,447.209,368.839,292.434,1
31,3,1064.27,147.374,1038.82,68.9579,0
31,7,315.91,125.856,284.53,73.0008,0
31,4,948.739,153.345,809.605,69.0947,0
31,12,172.906,147.465,145.475,69.067,0
31,5,993.857,129.819,903.653,67.1334,0
31,8,478.553,163.121,447.193,73.041,0
31,17,1011.43,114.09,962.513,68.9771,0
31,13,956.517,149.379,919.323,69.0088,0
31,14,513.772,151.425,490.266,78.8405,0
31,13,1025.18,102.326,930.996,67.1205,0
31,15,22.0459,243.492,4.38795,161.107,0
31,3,1011.43,102.294,1009.47,80.7672,0
31,18,1209.29,116.141,1162.23,53.4063,0
31,16,1168.17,116.066,1136.83,53.3588,0
32,0,425.586,165.02,390.359,71.093,0
32,2,917.363,149.424,854.757,65.1479,0
32,11,893.832,621.564,786.079,370.801,1
32,6,227.704,151.387,178.747,71.1203,0
32,9,449.2,447.222,368.82,288.532,1
32,1,276.732,149.358,243.551,76.8869,0
32,3,1064.28,147.377,1038.82,68.9593,0
32,7,317.834,125.86,286.449,72.9872,0
32,4,948.736,155.239,809.616,69.087,0
32,12,266.936,147.512,145.474,69.0744,0
32,10,664.585,261.117,615.703,143.501,0
32,5,993.858,129.782,962.503,67.1311,0
32,13,956.515,149.394,901.803,69.0133,0
32,8,478.536,163.084,447.228,74.9291,0
32,14,509.88,153.32,490.311,76.9309,0
32,5,1025.18,102.33,931.092,67.1317,0
32,17,1011.44,88.7196,931.005,75.0013,0
32,15,22.0382,243.489,4.38846,161.115,0
32,3,1011.42,102.301,1009.47,80.7678,0
32,18,1209.25,116.105,1179.82,53.4185,0
32,16,1172.11,116.058,1136.82,53.3567,0
33,0,425.579,165.051,390.354,71.0945,0
33,2,917.379,149.397,854.758,65.1573,0
33,9,449.139,447.214,368.839,288.39,1
33,6,217.974,149.472,176.816,71.1303,0
33,11,887.971,621.55,786.139,370.736,1
33,1,276.736,149.348,243.567,76.8806,0
33,7,317.909,125.884,286.467,72.968,0
33,3,1064.27,147.386,1038.81,68.9622,0
33,10,664.593,262.996,617.538,143.495,0
33,4,948.727,153.314,809.637,69.0947,0
33,12,266.923,147.511,145.488,69.08,0
33,8,478.555,163.123,447.207,73.0291,0
33,5,993.859,129.793,901.816,67.1206,0
33,13,954.564,149.398,919.35,68.9702,0
33,17,1027.1,117.959,962.508,68.9678,0
33,5,1025.19,102.352,930.991,67.0749,0
33,14,509.852,129.798,492.124,76.9404,0
33,15,22.0442,243.492,4.38758,161.113,0
33,3,1011.4,102.328,1009.47,80.7654,0
33,18,1199.5,116.107,1179.81,53.4431,0
33,16,1170.1,116.077,1136.76,53.3125,0
34,9,447.194,447.197,368.881,284.584,1
34,0,423.704,165.06,390.354,71.099,0
34,2,917.347,149.412,854.763,65.1595,0
34,6,265.009,149.461,176.801,71.1349,0
34,1,274.828,149.346,243.567,76.8742,0
34,11,885.971,619.674,788.064,368.939,1
34,7,317.9,125.87,286.439,72.9723,0
34,10,664.597,263,617.548,143.497,0
34,3,1064.27,147.388,1038.81,68.9613,0
34,4,948.721,153.341,809.636,69.0561,0
34,8,478.617,163.109,447.206,73.028,0
34,12,172.896,147.421,145.477,69.0814,0
34,5,993.858,129.811,903.65,67.1255,0
34,13,1025.2,149.391,919.379,67.0599,0
34,17,1027.07,117.968,962.514,68.9703,0
34,13,946.78,94.5423,919.351,68.9632,0
34,14,509.862,151.39,490.292,78.8539,0
34,15,22.0428,243.488,4.388,161.122,0
34,3,1011.38,102.331,1009.46,80.7572,0
34,18,1209.3,145.489,1162.23,53.4191,0
34,16,1172.13,114.149,1138.82,53.3371,0
35,0,423.697,165.073,390.354,71.0996,0
35,9,447.17,447.224,368.899,282.59,1
35,2,917.341,149.406,854.764,65.159,0
35,6,265.011,149.486,176.819,71.1328,0
35,1,274.824,149.342,243.563,75.0017,0
35,11,884.058,619.674,789.938,368.933,1
35,10,664.605,262.991,617.563,143.505,0
35,3,1064.27,147.388,1038.81,68.958,0
35,7,317.91,125.909,284.528,72.9727,0
35,8,480.51,163.138,447.204,73.0263,0
35,4,948.71,153.328,809.64,69.0551,0
35,12,172.895,147.444,145.476,69.081,0
35,5,993.861,129.8,901.82,67.1345,0
35,13,952.629,149.387,919.343,68.9654,0
35,17,1027.07,117.968,962.513,68.9763,0
35,13,1025.2,102.367,930.989,67.072,0
35,15,22.0457,243.486,4.38683,161.113,0
35,14,509.82,151.391,490.284,78.8699,0
35,3,1011.39,102.344,1009.47,80.7684,0
35,18,1209.27,116.131,1179.82,53.4201,0
35,16,1172.09,116.088,1136.77,53.3296,0
36,0,423.696,165.076,390.353,71.0995,0
36,2,917.349,149.421,854.762,65.1596,0
36,9,447.168,447.215,370.754,276.785,1
36,1,274.824,149.357,243.558,74.9977,0
36,6,266.933,151.33,176.796,71.1229,0
36,11,885.966,619.664,789.998,370.804,1
36,10,664.609,262.994,617.548,143.506,0
36,3,1064.27,147.39,1038.8,68.9599,0
36,8,480.525,163.153,447.223,73.0003,0
36,7,319.721,127.812,284.536,72.9836,0
36,12,172.891,147.434,145.478,69.0838,0
36,4,948.699,153.333,809.656,69.0522,0
36,5,993.86,129.822,901.813,67.1371,0
36,13,952.627,149.382,919.333,68.9654,0
36,17,1027.07,117.972,962.508,68.9751,0
36,5,1025.2,102.365,930.992,67.0856,0
36,15,22.0382,243.485,4.38674,161.115,0
36,14,509.823,123.921,490.298,80.8197,0
36,3,1011.4,102.338,1009.47,80.7645,0
36,18,1209.3,116.135,1177.91,53.4251,0
36,16,1168.2,116.085,1136.78,53.3705,0
37,0,423.698,165.029,390.353,71.0977,0
37,2,917.336,149.411,854.773,65.1385,0
37,9,447.251,447.234,370.755,274.83,1
37,1,274.83,149.363,243.552,74.9983,0
37,6,227.743,151.347,176.799,71.115,0
37,10,664.596,262.998,617.524,143.505,0
37,3,1064.27,147.39,1038.8,68.9623,0
37,11,887.951,621.525,792.085,370.757,1
37,8,480.56,163.114,447.241,72.9917,0
37,4,948.729,153.348,809.613,69.0881,0
37,7,317.874,125.921,286.436,72.9867,0
37,12,194.471,149.317,145.467,69.0827,0
37,5,993.854,129.807,929.127,67.1404,0
37,13,952.643,149.365,905.649,67.0947,0
37,17,1027.08,117.964,962.532,68.9719,0
37,15,22.0403,243.482,4.38828,161.099,0
37,3,1011.4,102.337,1009.46,80.7532,0
37,14,508.008,151.402,490.289,80.7678,0
37,18,1209.29,116.113,1177.94,53.4164,0
37,16,1168.16,116.053,1136.79,53.4128,0
38,0,423.695,165.025,390.356,71.0937,0
38,2,917.331,149.41,854.784,65.1351,0
38,11,897.778,619.676,792.085,370.836,1
38,1,274.813,149.354,243.541,76.8776,0
38,9,447.266,447.239,370.762,274.686,1
38,6,227.729,151.352,176.84,71.1088,0
38,10,664.596,262.995,615.702,143.517,0
38,3,1064.27,147.392,1038.8,68.9634,0
38,8,480.503,163.127,447.229,73.0023,0
38,4,948.744,153.331,809.608,69.0754,0
38,7,317.875,125.903,286.456,73.0179,0
38,12,266.95,147.479,145.473,69.0762,0
38,5,993.853,129.803,905.629,68.9447,0
38,17,1027.09,117.962,962.529,80.813,0
38,13,954.578,149.363,921.294,67.0862,0
38,15,22.0431,243.485,4.38789,161.113,0
38,3,1011.39,102.341,1009.46,80.7614,0
38,14,508.039,121.94,492.119,80.7823,0
38,18,1197.57,116.118,1177.93,53.446,0
38,16,1211.17,116.065,1136.76,53.3819,0
39,0,423.7,165.029,390.352,71.1044,0
39,11,901.676,621.518,795.903,370.848,1
39,2,917.323,149.41,854.79,65.128,0
39,1,329.615,149.362,243.503,76.8753,0
39,9,451.088,447.227,370.78,272.85,1
39,6,266.944,151.356,178.714,71.1171,0
39,8,480.466,163.143,447.22,73.0083,0
39,10,664.602,262.994,615.705,143.523,0
39,4,948.75,153.349,809.606,69.0838,0
39,7,319.862,125.892,286.503,73.0291,0
39,3,1062.37,147.397,1038.8,68.9692,0
39,12,170.988,147.475,145.477,69.0785,0
39,5,993.855,129.793,930.967,68.9507,0
39,13,954.599,149.366,903.727,67.1158,0
39,17,1027.09,117.962,923.273,78.8659,0
39,14,509.835,125.914,490.251,78.8932,0
39,15,22.0393,243.479,4.38835,161.114,0
39,3,1011.39,102.344,1009.46,80.766,0
39,18,1211.19,116.131,1179.81,53.4496,0
39,16,1168.15,116.06,1136.77,53.4024,0
40,0,423.701,165.026,390.354,71.0983,0
40,2,948.766,149.406,854.789,65.132,0
40,1,321.804,149.367,243.565,76.8762,0
40,8,478.609,163.112,447.213,73.0081,0
40,6,227.669,151.358,176.834,71.1119,0
40,9,451.083,447.254,370.834,272.904,1
40,11,913.421,619.686,795.885,372.746,1
40,10,664.606,263.008,617.703,143.527,0
40,4,856.626,153.334,809.645,69.0856,0
40,3,1062.37,147.359,1038.8,68.9705,0
40,7,333.545,133.811,286.528,73.0191,0
40,12,172.912,147.479,145.481,69.0764,0
40,5,993.852,129.795,905.63,67.1462,0
40,17,1027.09,117.957,962.522,68.9684,0
40,13,956.528,149.367,921.269,67.1151,0
40,14,509.855,155.297,490.242,78.8917,0
40,15,22.0573,243.48,4.38342,161.141,0
40,3,1011.4,102.351,1009.46,80.7655,0
40,18,1197.56,116.12,1179.8,53.4446,0
40,16,1209.27,116.067,1136.75,53.3694,0
41,0,425.582,163.16,390.367,71.1089,0
41,2,915.413,149.448,854.788,65.1274,0
41,11,915.472,619.642,792.031,376.643,1
41,1,321.789,149.363,245.38,76.8728,0
41,8,478.583,163.13,447.186,73.0208,0
41,6,266.966,153.301,178.722,71.1152,0
41,9,453.075,447.247,372.756,272.869,1
41,10,664.606,263.021,617.684,143.526,0
41,4,948.768,153.337,809.67,69.0996,0
41,3,1062.37,147.348,1038.81,68.9728,0
41,12,172.912,149.366,145.462,69.0757,0
41,7,333.521,135.647,286.531,73.0099,0
41,5,993.851,129.794,930.972,68.9451,0
41,17,1027.09,116.168,962.517,80.8039,0
41,13,1025.2,149.355,903.738,67.1113,0
41,14,509.88,151.362,490.296,80.779,0
41,15,22.0598,243.496,5.34141,159.213,0
41,3,1011.39,102.346,1009.45,80.7579,0
41,18,1211.2,117.986,1162.22,53.4063,0
41,16,1168.22,116.087,1134.85,53.3282,0
42,0,423.691,163.159,390.344,71.1155,0
42,2,901.62,149.39,854.788,65.132,0
42,11,913.473,619.585,793.92,380.525,1
42,1,319.834,149.401,243.511,76.8824,0
42,8,478.569,161.179,447.212,73.0132,0
42,10,664.601,263.025,619.58,143.532,0
42,6,227.604,161.097,180.687,71.1176,0
42,9,460.898,447.259,372.777,274.775,1
42,4,842.932,155.256,809.623,69.1239,0
42,3,1062.37,147.366,1038.81,68.9669,0
42,12,172.941,149.433,145.457,69.0715,0
42,7,331.586,135.666,286.498,73.021,0
42,5,993.855,129.802,909.546,68.9563,0
42,17,1027.09,117.962,962.529,68.9771,0
42,13,954.586,149.34,921.269,67.1392,0
42,15,22.0646,243.51,5.34163,159.192,0
42,14,509.858,147.392,490.214,80.7768,0
42,3,1011.4,102.349,1009.45,80.7804,0
42,18,1211.27,149.378,1179.86,53.4386,0
42,16,1172.13,116.128,1136.76,53.3618,0
43,0,423.689,163.111,390.344,71.1159,0
43,2,901.652,149.375,854.715,65.1384,0
43,1,317.822,149.361,243.428,76.8932,0
43,11,907.54,619.676,792.093,382.489,1
43,9,462.869,447.227,374.696,274.792,1
43,4,948.713,157.227,809.612,69.1254,0
43,10,664.598,263.012,619.503,143.529,0
43,8,478.546,163.081,447.222,73.0213,0
43,6,216.029,163.085,180.68,71.1176,0
43,3,1062.36,147.395,1036.9,68.9677,0
43,12,172.937,151.356,145.463,69.0935,0
43,5,993.862,131.703,903.737,68.9748,0
43,13,952.642,149.34,919.346,68.9742,0
43,7,329.589,133.817,288.376,73.0332,0
43,17,1013.34,112.185,962.525,68.9988,0
43,15,22.0709,243.516,5.34198,157.221,0
43,17,1027.07,117.977,929.121,67.1155,0
43,14,509.854,125.907,490.231,78.8724,0
43,3,1011.38,102.327,1009.44,80.7556,0
43,18,1213.12,118.06,1179.87,53.4124,0
43,16,1170.09,117.998,1136.73,53.3022,0
44,9,462.923,447.259,378.62,274.716,1
44,2,901.702,149.306,854.774,65.1341,0
44,0,425.576,163.042,388.457,71.116,0
44,10,664.608,263.02,617.565,143.524,0
44,1,276.734,147.396,243.414,76.9088,0
44,4,948.705,149.409,813.587,69.1201,0
44,3,1062.36,147.365,1036.89,68.9726,0
44,11,907.566,619.634,795.938,384.428,1
44,6,216.037,163.047,180.713,71.1264,0
44,7,333.485,135.658,286.505,73.0377,0
44,5,995.633,137.651,962.519,69.0113,0
44,8,478.545,161.184,447.257,73.0154,0
44,12,174.867,151.344,145.454,69.0856,0
44,13,993.726,147.376,919.327,67.1174,0
44,15,22.0743,243.519,5.3394,145.441,0
44,17,1027.08,117.991,903.67,82.7101,0
44,3,1011.4,102.338,1009.43,80.7847,0
44,14,509.823,120.061,490.192,78.8767,0
44,18,1199.47,117.992,1179.86,53.4401,0
44,16,1211.24,116.152,1134.86,53.3072,0
45,2,919.378,147.461,854.778,65.1255,0
45,0,423.702,161.134,390.339,71.1097,0
45,9,464.876,447.106,384.466,270.86,1
45,1,274.767,147.478,243.437,76.8854,0
45,10,664.596,263.008,617.683,143.546,0
45,4,854.644,149.388,813.57,69.1161,0
45,3,1062.36,147.453,1038.82,68.9913,0
45,8,480.493,161.179,447.27,73.0378,0
45,6,216.041,161.155,180.77,71.1269,0
45,11,913.433,617.661,803.755,384.452,1
45,7,335.432,145.394,286.462,73.037,0
45,5,993.86,129.732,964.337,69.0179,0
45,12,174.871,149.473,145.447,69.0812,0
45,13,954.611,149.419,903.674,68.9858,0
45,17,1025.11,116.067,929.127,67.148,0
45,15,22.0605,245.357,5.34666,192.432,0
45,14,509.809,120.055,490.281,80.7875,0
45,15,5.37719,192.479,5.34705,155.293,0
45,16,1213.15,118.05,1134.87,53.3345,0
45,18,1199.5,120.014,1177.93,53.4124,0
45,17,1011.37,88.6435,1009.43,80.821,0
46,0,423.698,159.197,390.335,71.1051,0
46,2,901.691,147.457,854.779,65.1194,0
46,9,466.818,445.145,396.252,264.982,1
46,1,274.777,147.503,243.553,76.8958,0
46,10,664.6,263.016,617.642,143.54,0
46,4,948.766,149.369,813.549,69.1236,0
46,8,480.5,161.183,447.261,73.0493,0
46,3,1062.37,149.364,1038.82,68.9875,0
46,6,227.591,151.42,180.726,71.1204,0
46,7,333.534,137.619,286.481,73.0288,0
46,11,907.591,619.57,805.661,384.422,1
46,5,993.847,129.797,964.298,69.0266,0
46,12,174.869,147.453,145.474,69.0771,0
46,13,954.617,149.359,919.327,67.131,0
46,17,1027.11,117.981,903.716,80.8524,0
46,15,22.089,245.372,5.34627,188.544,0
46,14,509.832,123.964,488.307,78.8766,0
46,3,1011.43,102.337,1009.42,80.8169,0
46,19,5.37461,192.457,5.34541,151.373,0
46,18,1213.17,120.034,1177.94,53.4185,0
46,16,1170.17,118.013,1136.75,53.3254,0
47,11,903.661,619.595,811.575,384.409,1
47,2,901.679,147.467,854.781,65.1181,0
47,0,423.701,159.138,390.345,71.0995,0
47,9,490.273,435.463,413.857,266.948,1
47,1,274.788,149.338,243.495,76.8895,0
47,10,664.614,263.014,619.498,143.531,0
47,4,948.749,149.402,813.56,69.1249,0
47,8,478.55,161.1,447.209,73.0118,0
47,6,227.586,151.419,180.707,71.1225,0
47,3,1062.37,149.372,1038.82,68.9793,0
47,7,333.536,135.713,286.494,73.0188,0
47,5,993.839,131.659,962.526,69.0399,0
47,12,174.847,147.451,145.464,69.0851,0
47,13,954.586,147.412,919.325,67.1296,0
47,17,1027.08,118.033,903.726,80.8385,0
47,15,22.0983,245.374,5.34618,188.555,0
47,14,509.822,121.992,488.269,78.8626,0
47,3,1009.48,102.421,1009.42,80.8088,0
47,18,1213.19,120.035,1164.19,53.4047,0
47,19,5.3761,192.469,5.34761,155.282,0
47,16,1170.11,116.155,1136.74,53.3297,0
48,0,423.685,157.222,390.351,71.1031,0
48,11,899.75,588.225,821.311,384.553,1
48,2,901.676,147.453,854.782,65.1184,0
48,9,507.844,431.53,415.88,268.885,1
48,8,482.461,161.124,447.202,73.0234,0
48,1,319.841,147.476,243.508,76.8971,0
48,10,664.619,263.024,617.702,143.522,0
48,4,948.741,149.378,813.543,69.1255,0
48,6,227.571,151.425,180.726,71.1288,0
48,3,1062.35,149.359,1038.82,68.9913,0
48,7,335.456,141.498,286.485,73.0195,0
48,5,993.84,129.827,962.479,69.043,0
48,12,174.836,149.339,145.465,69.0803,0
48,13,954.564,147.501,919.321,67.1426,0
48,14,509.833,123.912,488.264,78.8471,0
48,15,22.1035,245.381,5.34638,188.547,0
48,17,1027.1,117.99,903.736,80.8485,0
48,3,1011.4,102.344,1009.42,80.8152,0
48,18,1213.18,120.036,1160.29,53.3978,0
48,19,5.37641,192.455,5.34831,155.275,0
48,16,1170.12,116.124,1136.8,51.4561,0
49,11,901.76,601.885,821.273,382.627,1
49,0,423.694,157.223,390.356,71.1028,0
49,2,901.677,147.443,854.783,65.119,0
49,9,509.918,431.564,417.858,270.893,1
49,8,482.443,161.091,447.188,73.0573,0
49,1,274.779,147.486,243.507,76.895,0
49,4,948.732,149.359,813.532,69.1188,0
49,7,335.535,143.442,286.474,73.0118,0
49,3,1062.35,149.356,1038.82,68.9905,0
49,10,664.635,263.021,617.695,143.492,0
49,6,227.572,151.4,180.731,71.1422,0
49,5,993.841,129.805,962.46,69.0429,0
49,12,172.943,147.49,145.492,69.0749,0
49,13,1052.57,147.483,919.314,67.1392,0
49,14,509.836,121.958,486.352,76.9407,0
49,15,22.099,245.398,5.34657,188.571,0
49,17,1027.12,117.98,903.73,80.8524,0
49,3,1011.42,102.33,1009.45,82.6822,0
49,18,1213.13,120.023,1162.24,53.4135,0
49,19,5.37603,192.464,5.34824,155.294,0
49,16,1170.14,116.12,1136.75,51.4485,0
50,0,423.684,159.166,390.355,71.0909,0
50,11,905.616,586.248,819.392,376.673,1
50,2,901.692,147.508,854.784,65.1188,0
50,8,482.451,161.087,447.153,73.0673,0
50,9,511.855,431.551,421.75,272.869,1
50,1,274.766,147.462,243.487,76.8777,0
50,4,948.727,149.39,813.555,69.1163,0
50,3,1062.34,149.337,1038.82,68.989,0
50,12,172.944,149.375,145.468,69.049,0
50,7,335.571,143.475,286.474,73.004,0
50,10,664.633,263.027,617.672,143.492,0
50,6,227.617,151.394,178.818,71.1326,0
50,5,993.839,129.805,962.444,69.0217,0
50,13,954.577,147.353,919.314,67.0905,0
50,14,509.837,122.011,488.274,76.9142,0
50,15,22.0863,245.384,5.34605,188.572,0
50,17,1027.11,117.969,903.703,82.7001,0
50,3,1011.39,102.326,1009.45,80.8018,0
50,19,5.37649,192.451,5.34834,157.23,0
50,16,1211.16,117.986,1134.8,53.2881,0
50,18,1197.59,118.116,1179.83,53.4545,0
51,0,423.686,157.262,390.358,71.0931,0
51,2,901.685,147.506,854.782,65.1254,0
51,9,511.845,431.526,421.745,276.737,1
51,11,911.449,580.368,819.428,372.784,1
51,10,664.644,263.023,617.675,141.574,0
51,8,484.392,159.219,447.165,74.9355,0
51,1,274.768,147.461,243.554,76.8923,0
51,4,948.729,149.411,813.527,69.1209,0
51,12,172.943,149.343,145.474,69.0404,0
51,3,1062.33,149.346,1038.81,68.9989,0
51,7,335.583,141.536,286.51,73.0033,0
51,6,227.651,151.398,180.757,71.116,0
51,5,993.845,131.721,962.501,69.0165,0
51,13,954.58,149.347,919.313,67.0983,0
51,14,509.85,151.434,488.323,76.9041,0
51,17,1027.09,117.991,903.706,80.8499,0
51,15,22.0819,245.402,5.34684,190.515,0
51,3,1009.48,102.372,1009.44,80.7852,0
51,19,5.37711,192.467,5.3471,157.247,0
51,18,1209.29,118.079,1177.93,53.4616,0
51,16,1172.07,118.003,1134.85,53.3185,0
52,0,423.675,159.17,390.347,71.0882,0
52,2,901.686,147.508,854.785,65.1255,0
52,9,521.575,431.507,415.95,274.72,1
52,11,913.451,582.377,819.386,366.911,1
52,8,478.59,161.082,447.17,76.8719,0
52,1,274.769,147.478,243.495,76.8847,0
52,3,1062.33,147.495,1038.81,68.9975,0
52,4,948.748,149.401,813.511,69.1162,0
52,12,172.917,149.396,145.479,69.0445,0
52,7,335.56,141.521,286.519,73.0042,0
52,6,227.616,153.297,180.765,71.1232,0
52,10,664.645,263.01,617.684,141.586,0
52,5,993.841,131.692,962.501,69.022,0
52,13,954.604,149.347,919.316,67.1095,0
52,14,509.883,151.376,488.324,74.9929,0
52,17,1027.1,117.987,903.701,80.8514,0
52,15,22.0738,245.409,5.34686,192.436,0
52,3,1009.48,102.374,1009.44,80.7924,0
52,16,1207.31,118.031,1134.76,53.3109,0
52,19,5.37696,192.473,5.34814,155.271,0
52,18,1197.52,118.053,1144.64,53.4745,0
53,11,930.991,570.532,821.283,362.941,1
53,0,423.66,159.161,390.347,71.0917,0
53,2,901.664,147.509,854.785,65.1313,0
53,8,484.425,161.127,447.23,75.0039,0
53,10,664.64,263.023,617.677,141.587,0
53,1,274.786,147.499,243.439,76.8879,0
53,9,523.576,431.538,415.77,280.641,1
53,4,886.038,149.412,811.605,69.1152,0
53,6,227.638,153.291,180.76,71.1143,0
53,3,1060.44,147.484,1038.82,69.0091,0
53,12,172.901,149.399,145.494,69.0369,0
53,7,335.574,141.539,286.534,73.0083,0
53,14,509.919,151.426,486.31,74.9415,0
53,5,993.834,131.655,964.312,69.0301,0
53,13,952.628,149.346,903.678,68.982,0
53,17,1027.13,117.954,929.127,67.1144,0
53,15,22.0719,245.406,5.34693,190.557,0
53,17,1011.42,102.306,1009.45,80.817,0
53,16,1207.29,116.146,1134.8,53.3401,0
53,19,5.37713,192.47,5.34898,155.266,0
53,18,1197.49,118.001,1179.85,55.2624,0
54,0,423.658,159.164,390.343,71.0896,0
54,2,1056.42,149.355,854.784,65.1295,0
54,11,946.694,558.919,821.378,353.246,1
54,8,480.506,161.105,447.222,76.8888,0
54,1,274.784,149.344,243.409,76.8866,0
54,9,523.554,431.467,415.813,282.631,1
54,4,948.702,149.438,811.623,69.1124,0
54,3,1060.43,147.468,1038.82,69.0146,0
54,12,174.828,149.41,145.471,69.0308,0
54,6,227.614,153.295,180.755,71.1187,0
54,7,337.449,143.46,288.381,73.0142,0
54,10,664.63,263.018,617.68,143.465,0
54,5,993.837,131.664,962.504,69.0264,0
54,14,509.913,151.393,488.254,74.9965,0
54,13,952.615,149.34,905.62,68.9741,0
54,17,1027.13,116.166,929.114,67.1046,0
54,15,22.074,245.408,5.3472,190.509,0
54,5,1011.42,102.295,1009.45,80.8075,0
54,19,5.37669,192.459,5.34888,153.31,0
54,18,1209.25,118.031,1179.82,53.4859,0
54,16,1170.11,116.097,1134.86,53.3783,0
55,0,423.685,159.168,390.343,71.0883,0
55,2,901.689,149.345,854.789,65.1238,0
55,8,480.521,161.121,447.191,74.9239,0
55,10,664.633,263.008,617.675,143.495,0
55,1,274.79,149.354,241.514,76.886,0
55,9,519.682,427.594,415.932,278.706,1
55,4,948.706,149.43,811.62,69.1145,0
55,3,1060.44,147.479,1038.82,69.0073,0
55,11,960.408,556.891,835.102,353.092,1
55,6,227.614,153.295,180.753,71.1292,0
55,12,174.825,149.412,145.47,69.0279,0
55,7,335.575,143.442,288.396,73.0119,0
55,5,993.833,131.672,962.485,69.0332,0
55,13,952.614,149.339,919.388,67.0866,0
55,14,509.912,121.966,486.329,74.9955,0
55,17,1027.12,117.961,905.664,80.8142,0
55,15,22.0625,245.404,5.34704,190.54,0
55,3,1011.37,102.321,1009.46,80.8088,0
55,18,1197.57,118.081,1179.82,53.4792,0
55,16,1211.18,116.138,1134.83,53.3767,0
55,19,5.37685,192.45,5.35139,155.244,0
56,8,480.529,161.094,447.22,73.0036,0
56,0,423.682,157.253,390.344,71.0858,0
56,2,901.7,149.336,854.791,65.1155,0
56,9,523.529,431.5,419.778,276.785,1
56,11,964.438,556.918,854.755,353.081,1
56,10,664.632,263.011,617.673,143.51,0
56,1,274.79,149.349,241.52,76.9062,0
56,3,1060.44,147.496,1038.83,69.0045,0
56,4,948.717,149.412,811.618,69.1117,0
56,12,172.894,149.421,147.32,69.0278,0
56,6,227.586,149.472,182.711,71.1404,0
56,7,335.555,141.498,288.385,73.0341,0
56,5,993.838,129.804,962.439,69.0296,0
56,14,509.881,151.344,488.262,76.8835,0
56,13,952.635,147.502,921.289,67.112,0
56,17,1027.15,116.135,905.663,80.8164,0
56,15,22.0549,245.399,5.3477,190.559,0
56,3,1011.44,100.447,1009.47,80.7982,0
56,16,1211.16,116.131,1134.86,53.3879,0
56,18,1197.54,119.992,1177.9,53.4594,0
56,19,5.37685,192.44,5.35259,155.25,0
57,0,423.649,157.254,390.347,71.0843,0
57,9,511.889,433.459,429.573,272.849,1
57,8,482.471,161.096,447.288,73.0301,0
57,2,901.695,149.34,854.79,65.1165,0
57,11,978.035,558.836,868.474,353.134,1
57,1,317.848,149.335,243.424,76.9027,0
57,10,664.634,263.006,617.673,143.492,0
57,4,948.734,149.439,811.608,69.1137,0
57,3,1062.34,149.428,1038.8,68.9896,0
57,12,172.921,149.408,145.486,69.0335,0
57,6,227.587,153.296,180.75,71.1409,0
57,7,335.493,141.495,288.376,73.041,0
57,5,993.854,129.76,962.481,69.0021,0
57,14,509.885,151.325,488.259,76.9088,0
57,13,954.567,147.501,921.289,67.1094,0
57,17,1025.11,100.424,905.663,80.8178,0
57,15,22.0694,245.4,5.34739,190.548,0
57,16,1209.23,116.123,1134.84,53.3722,0
57,18,1197.49,118.108,1177.91,53.4698,0
57,19,5.37701,192.446,5.35071,155.264,0
57,3,1011.39,86.7039,1009.47,80.7344,0
58,0,421.749,159.151,390.343,71.0879,0
58,11,980.152,558.881,870.275,353.232,1
58,2,901.691,149.338,854.789,65.1299,0
58,9,523.528,429.535,443.185,261.083,1
58,8,480.498,161.12,449.123,73.025,0
58,10,664.639,263.008,617.671,143.494,0
58,1,319.828,149.33,243.429,76.9061,0
58,4,948.718,149.433,811.607,69.1197,0
58,3,1062.34,149.37,1038.83,68.9852,0
58,12,172.912,149.381,145.487,69.0318,0
58,6,225.873,151.42,180.725,71.1439,0
58,7,335.463,141.501,288.382,73.0347,0
58,5,1011.39,127.863,903.679,69.0063,0
58,14,509.932,151.405,488.287,74.9852,0
58,13,1056.44,147.485,919.384,67.1018,0
58,15,22.0571,245.39,5.3476,190.558,0
58,16,1209.25,116.131,1134.82,53.343,0
58,18,1197.54,118.113,1179.84,53.474,0
58,19,5.37678,190.56,5.35316,155.255,0
59,9,511.91,454.987,445.21,255.205,1
59,0,421.74,159.142,390.342,71.0879,0
59,2,901.654,149.33,854.785,65.1377,0
